timestamp,flow_id,src_ip,src_ip_v6,src_port,src_asn,src_country,src_reverse_dns,dst_ip,dst_port,protocol,pkts,bytes,duration_ms,ttl,tcp_seq,tcp_ack,tcp_window,tcp_flags,tls_issuer,tls_subject,cert_serial,cert_valid_from,cert_valid_to,http_method,http_url,http_headers,http_status,user_agent,dns_query,dns_response,smb_action,ssh_user,ssh_result,rdp_user,rdp_result,yara_matches,file_hash,payload_snippet_base64,extracted_iocs,signature_id,attack_type,session_id,label,hop_count,geo_lat,geo_lon,device_fingerprint,process,user,reverse_dns_dst,pcap_reference
2025-09-20T03:12:05.134,a2293c5d7e90,192.168.10.255,,22620,,,,10.10.50.15,53,TLS,46,47334,604,95,3561578287,3350887334,60913,PA,,,,,,GET,/api,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",500,curl/7.68.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-894779,benign,7,,,"{""os"": ""Windows"", ""browser"": ""Safari"", ""version"": ""60.0""}",ssh,user,host-10-10-50-15.honeypot.local,5a50b0f26d32
2025-09-20T03:13:28.307,736579bf61f1,10.0.166.4,,31970,,,,10.10.50.11,22,HTTP,39,26403,188,128,292892926,739984876,1748,,,,,,,GET,/,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Accept"": ""text/html""}",200,Mozilla/5.0 (Macintosh),,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-702783,benign,1,,,"{""os"": ""Windows"", ""browser"": ""Chrome"", ""version"": ""4.0""}",curl,www-data,host-10-10-50-11.honeypot.local,080afbeeec90
2025-09-20T03:13:50.510,c90964818429,10.0.82.214,,50523,,,,10.10.50.43,8080,ICMP,25,20100,1024,85,2882241187,3648825688,45035,A,,,,,,POST,/login,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Accept"": ""text/html""}",500,python-requests/2.31.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-947425,benign,1,,,"{""os"": ""Windows"", ""browser"": ""Safari"", ""version"": ""46.0""}",scp,user,host-10-10-50-43.honeypot.local,fdaaea10305a
2025-09-20T03:16:18.619,56e9d8821723,211.135.230.120,,25429,AS83238,IN,host-211-135-230-120.attacker.example,10.10.50.31,8000,HTTP,930,1061130,1190,44,4294711442,1957919216,46633,SA,,,,,,POST,/upload,,,Mozilla/5.0,,,,,,,,EXFIL_PATTERN,9ecb487d06f2e1f0a51d,U0VDUkVUX0RBVEFfNDk=,"{""domains"": [""steal-data.org""], ""emails"": [], ""ips"": [], ""files"": [""9ecb487d06f2e1f0a51d""]}",SIG_EXFIL_HTTP,exfil_http,ATTK-000012,attack,51,59.343442,-159.860327,"{""os"": ""FreeBSD"", ""browser"": ""None"", ""version"": ""91.0""}",powershell.exe,service,host-10-10-50-31.honeypot.local,2fd63590879e
2025-09-20T03:19:47.733,c06376afdb8e,192.168.95.38,,39607,,,,10.10.50.42,80,TCP,106,66144,520,83,1989521384,1159220960,40514,,,,,,,GET,/login,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",301,Mozilla/5.0 (Macintosh),,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-576611,benign,10,,,"{""os"": ""macOS"", ""browser"": ""Firefox"", ""version"": ""57.0""}",curl,www-data,host-10-10-50-42.honeypot.local,f3a01164a78c
2025-09-20T03:27:27.475,74dee8395ba3,172.16.37.187,,53435,,,,10.10.50.40,3306,UDP,78,82602,45,120,847715184,391348308,61702,PA,,,,,,,/,"{""User-Agent"": ""Mozilla/5.0 (Macintosh)"", ""Accept"": ""text/html""}",500,Masscan/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-708014,benign,5,,,"{""os"": ""Linux"", ""browser"": ""Firefox"", ""version"": ""67.0""}",firefox,user,host-10-10-50-40.honeypot.local,7e3a648a5d6c
2025-09-20T03:27:49.408,088ef6e3b36e,115.88.55.159,,31112,AS28731,SG,host-115-88-55-159.attacker.example,10.10.50.28,445,SMB,960,1089600,993,107,665382234,2303956528,26377,S,,,,,,,,,,,,,list_shares,,,,,,,SMB lateral action: list_shares,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",SIG_SMB_LATERAL,smb_lateral,ATTK-000013,attack,59,58.065419,-57.903392,"{""os"": ""FreeBSD"", ""browser"": ""None"", ""version"": ""93.0""}",exploit,service,host-10-10-50-28.honeypot.local,72a0e07b669a
2025-09-20T03:29:04.127,85e4831d6e7d,26.2.95.205,,39372,AS86614,JP,host-26-2-95-205.attacker.example,10.10.50.35,22,SSH,344,395600,2378,117,989897801,2479847832,51073,SA,,,,,,,,,,,,,,test,failed,,,,,ssh auth attempts,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",SIG_SSH_BRUTE,ssh_bruteforce,ATTK-000014,attack,42,19.441898,74.516434,"{""os"": ""Android"", ""browser"": ""curl"", ""version"": ""30.0""}",powershell.exe,admin,host-10-10-50-35.honeypot.local,d208f3402597
2025-09-20T03:29:20.391,c5c85fd73dc2,10.0.91.138,,52986,,,,10.10.50.10,25,TLS,9,7866,122,68,3166322759,2070676273,45815,PA,,,,,,GET,/images,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",404,python-requests/2.31.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-198154,benign,8,,,"{""os"": ""macOS"", ""browser"": ""Chrome"", ""version"": ""96.0""}",ssh,user,host-10-10-50-10.honeypot.local,7bdf42d81afa
2025-09-20T03:38:36.097,97257c59bb43,10.0.179.164,,64100,,,,10.10.50.56,3306,HTTP,51,20808,823,72,1318882673,906062641,21653,PA,,,,,,POST,/home,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Accept"": ""text/html""}",404,Mozilla/5.0 (Windows NT 10.0; Win64; x64),,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-568782,benign,7,,,"{""os"": ""Windows"", ""browser"": ""Safari"", ""version"": ""93.0""}",wget,user,host-10-10-50-56.honeypot.local,5e806e7e1d54
2025-09-20T03:49:15.359,847018912cb9,194.203.255.211,,63454,AS48716,NL,host-194-203-255-211.attacker.example,10.10.50.46,53,DNS,458,32060,281,78,1652576430,2283779341,13046,R,,,,,,,,,,,exfil.54ceb91256e8190e474aa752a6e0650a2df5ba37.example.com,A:1.2.3.4,,,,,,,,DNS_TUNNEL_CHUNK,"{""domains"": [""exfil.54ceb91256e8190e474aa752a6e0650a2df5ba37.example.com""], ""emails"": [], ""ips"": [], ""files"": []}",SIG_DNS_TUNNEL,dns_tunnel,ATTK-000015,attack,33,-23.395756,104.888292,"{""os"": ""iOS"", ""browser"": ""None"", ""version"": ""77.0""}",ssh,user,host-10-10-50-46.honeypot.local,3b481e72d7dd
2025-09-20T03:49:57.810,9d18f7726687,51.182.224.117,,47786,AS17730,SG,host-51-182-224-117.attacker.example,10.10.50.34,80,HTTP,697,749972,2469,49,4149734821,1978347876,49877,SA,,,,,,POST,/login,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""*/*""}",,Nmap/7.80,,,,,,,,,,SQLi payload fragment: ' OR '1'='1' --,"{""domains"": [""mal-c2.net""], ""emails"": [], ""ips"": [], ""files"": []}",SIG_HTTP_SQLI,http_sqli,ATTK-000016,attack,38,-4.508323,40.497408,"{""os"": ""iOS"", ""browser"": ""None"", ""version"": ""80.0""}",masscan,user,host-10-10-50-34.honeypot.local,cad7c8b605b5
2025-09-20T04:00:13.724,81ae02ac3552,2001:db8::a7a08c02,2001:db8::a7a08c02,3697,AS87336,UA,,10.10.50.32,80,HTTP,85,33490,530,115,4191879862,716245169,45409,RA,Let's Encrypt,malicious.example,d94695540b363f37,2025-08-04,2026-06-09,POST,/api/run,"{""User-Agent"": ""curl/7.68.0"", ""Content-Type"": ""application/json""}",,,,,,,,,,,,system('cat /etc/passwd'),"{""domains"": [""bad.example""], ""emails"": [], ""ips"": [], ""files"": []}",SIG_CMD_INJECT,rce,ATTK-000017,attack,45,37.104673,-88.531091,"{""os"": ""FreeBSD"", ""browser"": ""curl"", ""version"": ""51.0""}",nmap,www-data,host-10-10-50-32.honeypot.local,4cf63d1c2283
2025-09-20T04:02:11.139,39552f6dd1ba,172.16.32.232,,33337,,,,10.10.50.45,80,DNS,113,35821,661,114,27064879,2469464943,20972,,,,,,,POST,/login,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Accept"": ""text/html""}",404,WinHTTP/1.0,www.example.com,A:192.0.2.81,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-283507,benign,2,,,"{""os"": ""macOS"", ""browser"": ""Chrome"", ""version"": ""6.0""}",scp,www-data,host-10-10-50-45.honeypot.local,a917098cb9cf
2025-09-20T04:03:12.288,60b718102c54,192.168.10.207,,18758,,,,10.10.50.22,8080,ICMP,53,66038,344,41,1742822340,2237819571,38334,A,,,,,,POST,/login,"{""User-Agent"": ""Mozilla/5.0 (Macintosh)"", ""Accept"": ""text/html""}",404,python-requests/2.31.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-600283,benign,2,,,"{""os"": ""Windows"", ""browser"": ""Chrome"", ""version"": ""88.0""}",ssh,user,host-10-10-50-22.honeypot.local,c49762f6078f
2025-09-20T04:06:53.958,42a7938b2a85,172.16.25.103,,64326,,,,10.10.50.41,53,TLS,9,4140,81,45,2613364182,2238869053,59319,PA,,,,,,GET,/api,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",500,Masscan/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-924994,benign,8,,,"{""os"": ""macOS"", ""browser"": ""Firefox"", ""version"": ""82.0""}",curl,www-data,host-10-10-50-41.honeypot.local,7aaaa46bf201
2025-09-20T04:08:28.365,b371db87d6ef,115.88.55.159,,18902,AS4743,GB,host-115-88-55-159.attacker.example,10.10.50.37,22,SSH,668,620572,2590,32,206386845,2266686119,65092,,,,,,,,,,,,,,,ec2-user,failed,,,,,ssh auth attempts,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",SIG_SSH_BRUTE,ssh_bruteforce,ATTK-000013,attack,30,0.041157,-116.033169,"{""os"": ""iOS"", ""browser"": ""None"", ""version"": ""72.0""}",sqlmap,user,host-10-10-50-37.honeypot.local,fccb67f451e5
2025-09-20T04:22:34.620,ca3ee1f7738d,10.0.67.216,,28251,,,,10.10.50.21,123,DNS,14,8820,120,32,2912528168,3076824494,62125,A,,,,,,POST,/api,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",404,Masscan/1.0,api.service.local,A:192.0.2.124,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-584929,benign,7,,,"{""os"": ""macOS"", ""browser"": ""Firefox"", ""version"": ""17.0""}",firefox,service,host-10-10-50-21.honeypot.local,19591fa0ebbf
2025-09-20T04:26:14.587,fa084e036225,115.88.55.159,,7666,AS75401,UA,host-115-88-55-159.attacker.example,10.10.50.18,3389,RDP,665,27265,86,37,2290190502,4209513460,6497,S,,,,,,,,,,,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",SIG_SCAN_TCP_SYN,port_scan,ATTK-000013,attack,27,26.124954,-133.336727,"{""os"": ""Linux"", ""browser"": ""None"", ""version"": ""30.0""}",masscan,admin,host-10-10-50-18.honeypot.local,815b594f1c67
2025-09-20T04:42:07.359,e8f5f959bd27,10.0.104.92,,46881,,,,10.10.50.51,8080,UDP,72,63432,193,56,254609921,218172400,20121,,,,,,,POST,/api,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",301,Masscan/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-433561,benign,6,,,"{""os"": ""Windows"", ""browser"": ""Firefox"", ""version"": ""87.0""}",firefox,service,host-10-10-50-51.honeypot.local,a31bbb47b702
2025-09-20T04:54:13.968,a814154b80e4,172.16.65.243,,56158,,,,10.10.50.45,80,UDP,91,41132,214,123,3170002193,1126989534,26997,A,,,,,,GET,/,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",200,sqlmap/1.6,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-950057,benign,7,,,"{""os"": ""macOS"", ""browser"": ""Safari"", ""version"": ""43.0""}",chrome,user,host-10-10-50-45.honeypot.local,e630b606a436
2025-09-20T04:54:54.014,85b8657cbdeb,10.0.70.227,,33979,,,,10.10.50.40,443,UDP,57,62757,238,78,2398528233,2327801957,13180,A,,,,,,GET,/,"{""User-Agent"": ""WinHTTP/1.0"", ""Accept"": ""text/html""}",,python-requests/2.31.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-295774,benign,1,,,"{""os"": ""Windows"", ""browser"": ""Safari"", ""version"": ""77.0""}",curl,user,host-10-10-50-40.honeypot.local,7d29cafce226
2025-09-20T04:56:50.468,87bee367b3da,192.168.94.182,,19581,,,,10.10.50.57,443,HTTP,104,119600,251,73,3370408947,1036128674,5817,PA,,,,,,GET,/images,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",404,Mozilla/5.0 (Macintosh),,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-465980,benign,3,,,"{""os"": ""Linux"", ""browser"": ""Safari"", ""version"": ""33.0""}",wget,user,host-10-10-50-57.honeypot.local,02fbf34641af
2025-09-20T05:00:33.901,5690a89e3a04,123.68.102.142,,42657,AS22054,SG,host-123-68-102-142.attacker.example,10.10.50.35,80,HTTP,580,446020,1521,97,4075876390,1191093671,17538,,,,,,,POST,/api/run,"{""User-Agent"": ""curl/7.68.0"", ""Content-Type"": ""application/json""}",,,,,,,,,,,,system('cat /etc/passwd'),"{""domains"": [""steal-data.org""], ""emails"": [], ""ips"": [], ""files"": []}",SIG_CMD_INJECT,rce,ATTK-000018,attack,33,9.690395,152.896786,"{""os"": ""Windows"", ""browser"": ""None"", ""version"": ""76.0""}",wget,root,host-10-10-50-35.honeypot.local,2fcf251dec92
2025-09-20T05:04:05.914,9c69258e8ace,10.0.168.60,,61186,,,,10.10.50.22,80,DNS,114,149796,299,88,81882221,1919568021,31358,A,,,,,,POST,/status,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",301,WinHTTP/1.0,api.service.local,A:192.0.2.143,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-903465,benign,7,,,"{""os"": ""Linux"", ""browser"": ""Chrome"", ""version"": ""11.0""}",ssh,service,host-10-10-50-22.honeypot.local,c72ef31b7c3a
2025-09-20T05:05:42.504,96cb9c700709,192.168.63.182,,32163,,,,192.168.126.232,3306,ICMP,85,87040,512,49,3194029325,312165757,12634,A,,,,,,GET,/status,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Accept"": ""text/html""}",301,WinHTTP/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-435878,benign,9,,,"{""os"": ""Linux"", ""browser"": ""Chrome"", ""version"": ""63.0""}",scp,user,host-192-168-126-232.honeypot.local,d725ad6f5eb2
2025-09-20T05:09:23.772,62cd65d3422d,172.16.75.86,,4902,,,,10.10.50.59,80,TLS,75,4350,432,116,1392099177,3764569454,28355,,,,,,,POST,/login,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",,Mozilla/5.0 (Windows NT 10.0; Win64; x64),,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-308585,benign,10,,,"{""os"": ""macOS"", ""browser"": ""Firefox"", ""version"": ""83.0""}",curl,service,host-10-10-50-59.honeypot.local,83e73f4082c2
2025-09-20T05:13:38.248,2a7c47a03606,182.78.141.170,,62749,AS67811,GB,host-182-78-141-170.attacker.example,10.10.50.21,53,DNS,898,728278,2670,23,2543365090,4276184320,33002,RA,,,,,,,,,,,exfil.35e995c107a71caeb833bb3b79f9f54781b33fa1.example.com,NXDOMAIN,,,,,,,,DNS_TUNNEL_CHUNK,"{""domains"": [""exfil.35e995c107a71caeb833bb3b79f9f54781b33fa1.example.com""], ""emails"": [], ""ips"": [], ""files"": []}",SIG_DNS_TUNNEL,dns_tunnel,ATTK-000019,attack,60,31.658978,0.854758,"{""os"": ""iOS"", ""browser"": ""curl"", ""version"": ""61.0""}",python,admin,host-10-10-50-21.honeypot.local,06201fd49674
2025-09-20T05:18:44.155,eeb881d663e3,10.0.66.200,,11467,,,,10.10.50.46,80,TLS,42,56952,380,79,2788865391,1946412232,4967,A,,,,,,POST,/login,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",,Nmap/7.80,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-115828,benign,9,,,"{""os"": ""Linux"", ""browser"": ""Firefox"", ""version"": ""74.0""}",scp,www-data,host-10-10-50-46.honeypot.local,0e58178d9366
2025-09-20T05:20:01.577,f27568875a78,172.16.0.96,,18377,,,,10.10.50.25,80,ICMP,73,50224,230,47,2490952659,2239853704,37780,PA,,,,,,,/api,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",200,Masscan/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-359863,benign,1,,,"{""os"": ""macOS"", ""browser"": ""Chrome"", ""version"": ""34.0""}",curl,service,host-10-10-50-25.honeypot.local,8ebde500c704
2025-09-20T05:20:21.997,0bee1f765e68,172.16.46.31,,62600,,,,192.168.148.71,123,DNS,109,111725,170,49,1390927847,1518351039,23975,A,,,,,,,/home,"{""User-Agent"": ""Masscan/1.0"", ""Accept"": ""text/html""}",200,WinHTTP/1.0,www.example.com,A:192.0.2.3,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-223498,benign,9,,,"{""os"": ""Linux"", ""browser"": ""Safari"", ""version"": ""21.0""}",chrome,service,host-192-168-148-71.honeypot.local,007db2e5b5ae
2025-09-20T05:26:21.654,a213dcdac91b,172.16.152.73,,57737,,,,10.10.50.19,80,TCP,90,128790,464,115,3619194655,995900825,37095,PA,,,,,,POST,/login,"{""User-Agent"": ""Mozilla/5.0 (Macintosh)"", ""Accept"": ""text/html""}",404,curl/7.68.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-489998,benign,2,,,"{""os"": ""macOS"", ""browser"": ""Firefox"", ""version"": ""44.0""}",ssh,www-data,host-10-10-50-19.honeypot.local,9dd5352135e0
2025-09-20T05:26:26.764,37eb5e28d152,192.168.167.102,,40564,,,,10.10.50.39,25,ICMP,107,96300,77,74,3720952560,3786693777,63477,PA,,,,,,GET,/images,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",,Nmap/7.80,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-234992,benign,3,,,"{""os"": ""Windows"", ""browser"": ""Firefox"", ""version"": ""77.0""}",ssh,user,host-10-10-50-39.honeypot.local,2aea062331ec
2025-09-20T05:27:21.327,efa32198166a,172.16.156.43,,23853,,,,172.16.173.106,25,UDP,3,1662,788,35,1491602956,3973080115,5241,PA,,,,,,POST,/api,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",200,curl/7.68.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-194601,benign,6,,,"{""os"": ""Linux"", ""browser"": ""Chrome"", ""version"": ""9.0""}",wget,www-data,host-172-16-173-106.honeypot.local,d9764196f1fe
2025-09-20T05:33:50.461,40f5085d545a,10.0.64.210,,34571,,,,10.10.50.33,8080,DNS,14,20146,137,35,1855617798,451510005,12155,A,,,,,,POST,/api,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),api.service.local,A:192.0.2.150,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-355756,benign,1,,,"{""os"": ""Windows"", ""browser"": ""Firefox"", ""version"": ""4.0""}",firefox,service,host-10-10-50-33.honeypot.local,c88e9e071d6b
2025-09-20T05:34:00.816,772e7226bf5b,10.0.168.190,,34619,,,,10.10.50.30,53,TLS,112,13776,319,50,1483666103,2442174483,58715,,,,,,,,/home,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Accept"": ""text/html""}",,Mozilla/5.0 (Windows NT 10.0; Win64; x64),,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-476952,benign,8,,,"{""os"": ""Windows"", ""browser"": ""Firefox"", ""version"": ""36.0""}",scp,user,host-10-10-50-30.honeypot.local,0f1e4cf1e952
2025-09-20T05:34:43.978,a808d1bb5575,172.16.121.248,,1160,,,,10.10.50.23,25,TLS,42,4200,279,102,3178314087,3668471424,12222,,,,,,,,/,"{""User-Agent"": ""python-requests/2.31.0"", ""Accept"": ""text/html""}",500,Masscan/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-683952,benign,10,,,"{""os"": ""macOS"", ""browser"": ""Safari"", ""version"": ""59.0""}",firefox,www-data,host-10-10-50-23.honeypot.local,a13664b35708
2025-09-20T05:36:53.195,192a6cf400ce,192.168.78.62,,25769,,,,10.10.50.13,123,HTTP,70,45990,225,70,1211398020,1666496109,42911,,,,,,,POST,/,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",200,Mozilla/5.0 (Macintosh),,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-804305,benign,7,,,"{""os"": ""macOS"", ""browser"": ""Firefox"", ""version"": ""47.0""}",chrome,service,host-10-10-50-13.honeypot.local,c9d5e97c233d
2025-09-20T05:37:46.818,a81698b3ea55,32.57.207.154,,49686,AS39698,US,host-32-57-207-154.attacker.example,10.10.50.27,0,ICMP,1010,46460,626,110,82202410,4243663049,26019,FA,,,,,,,,,,,,,,,,,,,,ICMP flood pattern,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",SIG_ICMP_FLOOD,icmp_flood,ATTK-000020,attack,17,-39.126634,-15.506269,"{""os"": ""Windows"", ""browser"": ""curl"", ""version"": ""9.0""}",curl,service,host-10-10-50-27.honeypot.local,1e6a2b8c989d
2025-09-20T05:39:15.795,86cc659a3395,10.0.30.119,,33848,,,,10.10.50.59,8080,DNS,28,7896,555,128,2312707196,413124470,61910,A,,,,,,,/login,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",301,curl/7.68.0,api.service.local,A:192.0.2.48,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-561659,benign,9,,,"{""os"": ""Linux"", ""browser"": ""Safari"", ""version"": ""15.0""}",wget,service,host-10-10-50-59.honeypot.local,c190d1b46744
2025-09-20T05:39:47.164,96fd65f7ece4,10.0.65.163,,14077,,,,10.10.50.59,53,ICMP,19,18639,328,110,1253500168,695860951,37962,A,,,,,,GET,/api,"{""User-Agent"": ""Mozilla/5.0 (Windows NT 10.0; Win64; x64)"", ""Accept"": ""text/html""}",301,curl/7.68.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-675069,benign,1,,,"{""os"": ""Windows"", ""browser"": ""Safari"", ""version"": ""66.0""}",chrome,service,host-10-10-50-59.honeypot.local,9726e6740496
2025-09-20T05:40:16.317,cb15a9d8a1ed,192.168.47.65,,48632,,,,10.10.50.44,22,TLS,28,6692,433,50,925709634,227293339,52290,PA,,,,,,POST,/,"{""User-Agent"": ""sqlmap/1.6"", ""Accept"": ""text/html""}",,WinHTTP/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-219467,benign,2,,,"{""os"": ""Linux"", ""browser"": ""Firefox"", ""version"": ""84.0""}",scp,www-data,host-10-10-50-44.honeypot.local,20532ab174b1
2025-09-20T05:40:36.898,94fdbe26e800,192.168.9.28,,48340,,,,10.10.50.41,3306,ICMP,104,129272,288,109,4102081008,227882766,48806,A,,,,,,,/images,"{""User-Agent"": ""Nmap/7.80"", ""Accept"": ""text/html""}",,Masscan/1.0,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-970231,benign,5,,,"{""os"": ""Windows"", ""browser"": ""Chrome"", ""version"": ""85.0""}",ssh,user,host-10-10-50-41.honeypot.local,4e3196c7a20c
2025-09-20T05:41:09.799,bd5c9333b8eb,59.89.193.98,,55964,AS74121,UA,host-59-89-193-98.attacker.example,10.10.50.59,80,HTTP,1127,901600,2524,101,4050373975,3752564446,3266,R,,,,,,POST,/api/run,"{""User-Agent"": ""curl/7.68.0"", ""Content-Type"": ""application/json""}",,,,,,,,,,,,system('cat /etc/passwd'),"{""domains"": [""bad.example""], ""emails"": [], ""ips"": [], ""files"": []}",SIG_CMD_INJECT,rce,ATTK-000021,attack,30,66.519221,-144.023326,"{""os"": ""iOS"", ""browser"": ""None"", ""version"": ""86.0""}",powershell.exe,user,host-10-10-50-59.honeypot.local,f5fe8501e876
2025-09-20T05:41:41.017,0094bbba682c,166.86.23.130,,51780,AS34365,FR,host-166-86-23-130.attacker.example,10.10.50.35,22,SSH,248,26288,1467,53,3590831475,195160869,3463,S,,,,,,,,,,,,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",SIG_SCAN_TCP_SYN,port_scan,ATTK-000022,attack,15,60.106709,-8.909304,"{""os"": ""Linux"", ""browser"": ""Chrome"", ""version"": ""93.0""}",masscan,admin,host-10-10-50-35.honeypot.local,3c7c0c349fee
2025-09-20T05:41:47.001,ab9a9a4d4167,10.0.33.6,,19075,,,,10.10.50.54,25,ICMP,109,50903,309,43,732173254,1258879771,12552,PA,,,,,,,/login,"{""User-Agent"": ""curl/7.68.0"", ""Accept"": ""text/html""}",404,Mozilla/5.0 (Windows NT 10.0; Win64; x64),,,,,,,,,,,"{""domains"": [], ""emails"": [], ""ips"": [], ""files"": []}",,,BEN-477718,benign,4,,,"{""os"": ""macOS"", ""browser"": ""Firefox"", ""version"": ""83.0""}",scp,www-data,host-10-10-50-54.honeypot.local,d29c9dcd3bad
